OrderID,Date,Region,Category,Product,Quantity,Sales,Profit
ORD-00778,2024-04-13,East,Technology,Phones,3,2663.71,819.23
ORD-00795,2024-04-13,West,Technology,Phones,1,928.11,202.91
ORD-00885,2024-04-13,West,Technology,Phones,7,2761.89,757.18
ORD-01558,2024-04-13,Central,Technology,Laptops,9,5135.42,1395.64
ORD-00282,2024-04-14,East,Furniture,Bookcases,1,316.35,88.2
ORD-00992,2024-04-14,West,Office Supplies,Paper,6,164.33,70.05
ORD-01250,2024-04-14,East,Technology,Phones,1,843.05,196.98
ORD-00418,2024-04-15,South,Technology,Accessories,2,1860.01,610.35
ORD-00894,2024-04-15,Central,Furniture,Chairs,1,465.0,130.51
ORD-00056,2024-04-16,East,Office Supplies,Paper,8,175.61,103.96
ORD-01021,2024-04-17,Central,Furniture,Tables,2,744.29,324.16
ORD-01325,2024-04-17,South,Furniture,Bookcases,5,2568.76,1017.47
ORD-00178,2024-04-18,West,Technology,Phones,4,1329.24,357.34
ORD-00689,2024-04-19,West,Furniture,Bookcases,9,3060.39,1225.72
ORD-01417,2024-04-19,East,Office Supplies,Binders,5,86.47,52.55
ORD-00084,2024-04-20,West,Office Supplies,Paper,5,75.6,35.45
ORD-00783,2024-04-20,West,Technology,Phones,9,7645.69,2312.11
ORD-01057,2024-04-20,Central,Technology,Accessories,5,3853.26,1034.01
ORD-01412,2024-04-20,Central,Office Supplies,Binders,6,162.56,97.94
ORD-01521,2024-04-20,East,Technology,Laptops,1,476.87,104.67
ORD-00449,2024-04-21,South,Furniture,Bookcases,2,1011.4,406.68
ORD-00825,2024-04-21,Central,Furniture,Tables,8,1460.87,427.83
ORD-01428,2024-04-21,West,Technology,Phones,8,3205.45,683.72
ORD-01757,2024-04-21,Central,Technology,Laptops,2,1662.95,556.98
ORD-01775,2024-04-21,East,Office Supplies,Binders,4,164.12,88.42
ORD-00229,2024-04-22,Central,Furniture,Chairs,5,2368.53,873.97
ORD-00249,2024-04-22,West,Technology,Phones,7,6246.89,2241.18
ORD-00343,2024-04-22,South,Technology,Phones,8,2838.04,905.58
ORD-00521,2024-04-22,Central,Furniture,Tables,7,3157.82,1315.1
ORD-01316,2024-04-22,Central,Office Supplies,Paper,7,241.73,113.91
ORD-01875,2024-04-22,East,Technology,Accessories,8,3868.29,1172.39
ORD-00070,2024-04-23,South,Furniture,Bookcases,9,2599.75,1086.16
ORD-00207,2024-04-23,Central,Technology,Laptops,9,5808.37,1244.49
ORD-00623,2024-04-23,South,Technology,Laptops,6,2006.15,633.68
ORD-01018,2024-04-23,Central,Office Supplies,Art Supplies,9,177.87,104.76
ORD-01464,2024-04-23,South,Office Supplies,Art Supplies,3,98.59,36.99
ORD-00138,2024-04-24,West,Office Supplies,Binders,1,28.37,10.51
ORD-01481,2024-04-24,West,Furniture,Chairs,2,735.32,281.56
ORD-00790,2024-04-25,Central,Furniture,Chairs,9,3951.1,1312.09
ORD-01401,2024-04-26,East,Technology,Accessories,2,1128.77,401.8
ORD-01632,2024-04-26,Central,Technology,Accessories,4,2870.9,928.64
ORD-00276,2024-04-27,East,Furniture,Tables,3,686.53,300.72
ORD-00295,2024-04-27,South,Furniture,Chairs,1,264.12,83.01
ORD-00808,2024-04-27,Central,Technology,Phones,5,2096.56,636.88
ORD-01334,2024-04-27,East,Furniture,Tables,9,1848.68,685.78
ORD-00089,2024-04-28,East,Technology,Accessories,2,1850.53,433.34
ORD-00794,2024-04-28,East,Technology,Laptops,5,2940.0,888.04
ORD-01580,2024-04-28,Central,Technology,Accessories,1,947.07,314.21
ORD-01509,2024-04-29,West,Furniture,Tables,3,931.52,253.39
ORD-00805,2024-04-30,West,Technology,Phones,4,3138.17,852.79
ORD-00974,2024-04-30,Central,Office Supplies,Binders,7,214.07,89.7
ORD-01238,2024-04-30,Central,Office Supplies,Art Supplies,5,136.59,64.49
ORD-00019,2024-05-01,West,Office Supplies,Binders,1,40.19,15.14
ORD-00106,2024-05-01,West,Technology,Laptops,3,2761.02,850.96
ORD-00444,2024-05-01,West,Furniture,Bookcases,2,897.99,356.01
ORD-00576,2024-05-01,Central,Furniture,Chairs,1,438.42,193.59
ORD-00927,2024-05-01,West,Furniture,Bookcases,9,3420.55,1508.84
ORD-00994,2024-05-01,Central,Office Supplies,Binders,7,274.74,113.89
ORD-00404,2024-05-02,East,Technology,Phones,7,3835.79,1078.58
ORD-01288,2024-05-02,South,Technology,Phones,7,3648.87,1132.48
ORD-01801,2024-05-02,West,Furniture,Tables,4,1468.26,407.56
ORD-01963,2024-05-02,South,Technology,Laptops,5,4275.45,1442.06
ORD-00506,2024-05-03,West,Furniture,Tables,8,2447.02,803.57
ORD-00806,2024-05-03,South,Office Supplies,Art Supplies,3,52.72,32.56
ORD-01341,2024-05-03,West,Technology,Laptops,5,1644.14,500.9
ORD-00024,2024-05-04,Central,Technology,Accessories,9,7571.41,2347.78
ORD-00250,2024-05-04,West,Furniture,Bookcases,1,189.74,50.6
ORD-00780,2024-05-04,West,Technology,Accessories,4,1329.73,425.52
ORD-00998,2024-05-04,South,Furniture,Tables,1,382.48,150.24
ORD-01409,2024-05-05,East,Technology,Laptops,6,5525.46,1323.0
ORD-01415,2024-05-05,West,Technology,Phones,5,2297.74,766.77
ORD-01905,2024-05-05,West,Technology,Laptops,1,936.11,197.95
ORD-00278,2024-05-06,East,Office Supplies,Binders,7,234.36,140.14
ORD-00400,2024-05-06,South,Furniture,Tables,8,2597.48,1124.41
ORD-00875,2024-05-06,East,Technology,Accessories,7,6333.72,1963.7
ORD-00346,2024-05-07,East,Technology,Phones,3,1374.04,473.74
ORD-00013,2024-05-08,West,Furniture,Chairs,2,799.69,348.59
ORD-01229,2024-05-08,East,Office Supplies,Paper,9,351.44,134.49
ORD-01473,2024-05-08,West,Office Supplies,Paper,3,69.01,39.56
ORD-00128,2024-05-09,East,Technology,Phones,7,5362.04,1902.51
ORD-00842,2024-05-09,West,Office Supplies,Art Supplies,1,14.68,7.7
ORD-00899,2024-05-09,Central,Furniture,Chairs,6,2279.69,765.86
ORD-01141,2024-05-09,South,Office Supplies,Binders,1,33.08,16.23
ORD-01858,2024-05-10,West,Technology,Laptops,4,2138.54,528.9
ORD-00149,2024-05-11,West,Furniture,Chairs,6,2866.69,1001.21
ORD-00170,2024-05-11,East,Furniture,Tables,9,2206.95,968.75
ORD-00284,2024-05-11,West,Technology,Phones,2,776.93,275.4
ORD-00313,2024-05-11,West,Furniture,Tables,5,2409.19,883.9
ORD-00758,2024-05-11,West,Office Supplies,Art Supplies,1,20.92,8.28
ORD-01147,2024-05-11,West,Furniture,Chairs,3,736.9,248.31
ORD-00243,2024-05-12,Central,Furniture,Bookcases,5,1141.95,341.36
ORD-00652,2024-05-12,South,Technology,Accessories,5,3077.14,1011.99
ORD-00105,2024-05-13,East,Office Supplies,Art Supplies,2,84.7,38.96
ORD-00146,2024-05-13,South,Technology,Phones,2,1262.23,376.82
ORD-00779,2024-05-13,East,Technology,Laptops,2,1869.27,520.64
ORD-01867,2024-05-13,East,Technology,Laptops,1,703.68,167.04
ORD-01901,2024-05-13,West,Furniture,Bookcases,3,1494.7,597.85
ORD-01938,2024-05-13,Central,Technology,Accessories,1,790.35,209.75
ORD-00386,2024-05-14,South,Technology,Laptops,1,753.54,257.77
ORD-01755,2024-05-14,Central,Technology,Phones,5,4351.01,1515.15
ORD-00963,2024-05-15,West,Technology,Accessories,8,6456.44,1370.45
ORD-01538,2024-05-15,South,Furniture,Bookcases,8,2000.21,893.74
ORD-01566,2024-05-15,South,Technology,Accessories,5,4596.11,1013.32
ORD-01443,2024-05-16,East,Technology,Phones,4,1385.18,383.91
ORD-01454,2024-05-16,East,Technology,Laptops,5,1996.19,554.91
ORD-00924,2024-05-17,Central,Office Supplies,Art Supplies,2,39.12,22.06
ORD-01843,2024-05-17,East,Furniture,Bookcases,7,3642.41,1012.23
ORD-00204,2024-05-18,East,Technology,Phones,4,2880.78,983.13
ORD-00202,2024-05-19,South,Furniture,Chairs,5,1456.92,440.95
ORD-01196,2024-05-19,West,Office Supplies,Paper,5,186.02,79.67
ORD-01283,2024-05-19,East,Technology,Phones,6,4821.86,1600.62
ORD-01840,2024-05-19,West,Technology,Laptops,2,787.29,263.92
ORD-01037,2024-05-20,South,Furniture,Tables,5,1603.32,559.58
ORD-01448,2024-05-20,South,Technology,Laptops,9,6822.75,2242.55
ORD-01690,2024-05-20,East,Technology,Laptops,2,972.47,335.15
ORD-00091,2024-05-21,South,Furniture,Bookcases,4,1226.23,396.44
ORD-00333,2024-05-21,East,Technology,Accessories,1,408.48,85.81
ORD-00714,2024-05-21,East,Technology,Accessories,8,3732.19,802.83
ORD-01230,2024-05-21,West,Technology,Laptops,8,3962.99,1163.45
ORD-01736,2024-05-21,Central,Technology,Accessories,2,1174.54,255.56
ORD-01752,2024-05-21,West,Office Supplies,Paper,7,202.9,107.16
ORD-01102,2024-05-22,West,Furniture,Chairs,2,1021.34,371.69
ORD-01408,2024-05-22,East,Office Supplies,Binders,7,125.88,77.26
ORD-01629,2024-05-22,Central,Technology,Phones,2,1739.65,456.58
ORD-01845,2024-05-22,Central,Technology,Laptops,5,4640.73,1116.3
ORD-00020,2024-05-23,East,Furniture,Tables,9,4671.35,1986.8
ORD-01879,2024-05-23,West,Office Supplies,Binders,5,180.0,73.23
ORD-00317,2024-05-24,Central,Technology,Accessories,1,837.76,212.74
ORD-01758,2024-05-24,East,Furniture,Bookcases,5,2102.53,760.6
ORD-00037,2024-05-25,East,Technology,Laptops,7,5808.82,1546.78
ORD-01715,2024-05-25,West,Technology,Accessories,4,3744.08,899.07
ORD-01862,2024-05-25,East,Furniture,Tables,6,3122.77,947.73
ORD-00335,2024-05-26,West,Technology,Phones,5,1867.11,409.58
ORD-00474,2024-05-26,Central,Furniture,Tables,8,2463.95,789.33
ORD-01525,2024-05-26,East,Technology,Phones,6,2741.45,725.96
ORD-01535,2024-05-26,West,Office Supplies,Paper,4,137.58,63.82
ORD-00025,2024-05-27,Central,Office Supplies,Art Supplies,3,44.16,23.59
ORD-00489,2024-05-27,East,Technology,Laptops,6,4887.3,1576.19
ORD-01673,2024-05-27,West,Office Supplies,Paper,1,23.57,14.07
ORD-01680,2024-05-27,East,Office Supplies,Art Supplies,6,91.91,46.77
ORD-01054,2024-05-28,West,Furniture,Chairs,3,1462.4,495.89
ORD-00281,2024-05-29,Central,Furniture,Bookcases,7,2752.38,994.04
ORD-00675,2024-05-29,East,Furniture,Bookcases,1,514.87,201.74
ORD-01438,2024-05-29,East,Office Supplies,Binders,8,276.77,153.25
ORD-00196,2024-05-30,East,Office Supplies,Binders,1,33.09,17.5
ORD-00692,2024-05-30,Central,Technology,Phones,8,5120.41,1584.84
ORD-00951,2024-05-30,East,Office Supplies,Art Supplies,5,194.19,72.9
ORD-00954,2024-05-30,Central,Furniture,Bookcases,3,675.41,305.66
ORD-01469,2024-05-30,West,Furniture,Chairs,2,885.29,262.87
ORD-00558,2024-05-31,East,Furniture,Tables,5,2086.38,685.27
ORD-00897,2024-05-31,West,Furniture,Bookcases,1,475.68,129.7
ORD-00931,2024-05-31,West,Technology,Phones,2,935.0,250.17
ORD-00995,2024-05-31,Central,Technology,Phones,8,5223.14,1557.29
ORD-01293,2024-05-31,Central,Technology,Laptops,3,1723.92,448.43
ORD-01828,2024-05-31,Central,Technology,Accessories,5,4020.65,1087.34
ORD-01130,2024-06-01,South,Furniture,Chairs,6,1113.77,321.18
ORD-01545,2024-06-01,West,Furniture,Chairs,7,1951.03,856.89
ORD-00069,2024-06-02,South,Furniture,Bookcases,9,1660.85,613.47
ORD-01665,2024-06-02,West,Technology,Laptops,8,3335.21,1083.65
ORD-00165,2024-06-03,West,Office Supplies,Binders,5,110.92,42.32
ORD-00747,2024-06-03,South,Furniture,Chairs,1,503.3,156.69
ORD-00991,2024-06-03,Central,Furniture,Tables,9,1861.66,578.17
ORD-01126,2024-06-03,East,Office Supplies,Binders,4,94.92,41.67
ORD-00224,2024-06-04,Central,Furniture,Tables,9,1647.97,477.11
ORD-01268,2024-06-04,East,Technology,Phones,2,903.95,288.15
ORD-01483,2024-06-04,South,Technology,Accessories,9,6486.38,2024.47
ORD-00918,2024-06-05,South,Office Supplies,Binders,6,107.43,47.25
ORD-01122,2024-06-05,Central,Furniture,Chairs,7,1978.08,531.54
ORD-01796,2024-06-05,West,Office Supplies,Art Supplies,3,109.99,59.34
ORD-00076,2024-06-06,East,Furniture,Chairs,6,2567.64,840.49
ORD-00121,2024-06-06,Central,Furniture,Chairs,9,4520.66,1430.14
ORD-00237,2024-06-06,West,Technology,Phones,2,1581.79,365.72
ORD-01692,2024-06-06,West,Office Supplies,Paper,2,44.23,22.41
ORD-01900,2024-06-06,Central,Technology,Phones,2,1128.19,267.2
ORD-00044,2024-06-07,West,Technology,Phones,8,4968.57,1441.03
ORD-01128,2024-06-07,South,Office Supplies,Art Supplies,1,37.99,14.12
ORD-00380,2024-06-08,West,Technology,Phones,4,2054.68,627.48
ORD-00574,2024-06-08,South,Furniture,Chairs,8,2004.8,549.07
ORD-01067,2024-06-08,South,Technology,Laptops,1,759.42,252.08
ORD-00467,2024-06-09,West,Furniture,Tables,2,653.32,250.02
ORD-00665,2024-06-09,West,Office Supplies,Binders,1,41.86,21.8
ORD-00651,2024-06-10,Central,Technology,Phones,1,845.3,265.42
ORD-01764,2024-06-10,Central,Technology,Accessories,8,5595.18,1269.07
ORD-01648,2024-06-11,South,Technology,Laptops,8,5177.7,1504.44
ORD-00935,2024-06-12,East,Technology,Phones,1,504.66,150.74
ORD-01502,2024-06-12,South,Technology,Accessories,9,6855.04,1940.86
ORD-01581,2024-06-12,East,Furniture,Tables,5,1484.83,533.18
ORD-00589,2024-06-13,East,Furniture,Chairs,7,2365.55,664.3
ORD-00254,2024-06-14,East,Furniture,Chairs,5,2052.5,753.93
ORD-00291,2024-06-14,East,Technology,Accessories,5,4358.2,1182.65
ORD-00961,2024-06-14,East,Furniture,Chairs,2,965.77,395.58
ORD-01641,2024-06-14,West,Technology,Accessories,9,3608.93,871.4
ORD-01710,2024-06-14,South,Furniture,Bookcases,9,2508.94,966.92
ORD-00723,2024-06-15,East,Furniture,Chairs,1,498.62,192.59
ORD-01980,2024-06-15,Central,Technology,Phones,8,6798.33,1837.4
ORD-00819,2024-06-16,South,Technology,Phones,1,543.2,185.14
ORD-01825,2024-06-16,Central,Technology,Accessories,8,5486.29,1927.33
ORD-00696,2024-06-17,Central,Office Supplies,Art Supplies,7,297.78,150.33
ORD-01432,2024-06-17,West,Technology,Laptops,4,3168.13,870.82
ORD-01988,2024-06-17,West,Technology,Phones,5,4460.31,1476.17
ORD-00385,2024-06-18,West,Technology,Phones,4,2800.71,682.64
ORD-00878,2024-06-18,West,Technology,Laptops,7,5935.28,2049.02
ORD-01597,2024-06-18,East,Office Supplies,Binders,2,32.44,19.53
ORD-01348,2024-06-19,South,Furniture,Bookcases,8,3692.95,1585.91
ORD-01620,2024-06-19,East,Technology,Phones,5,2627.74,890.08
ORD-01953,2024-06-19,East,Furniture,Chairs,7,1823.37,789.84
ORD-00058,2024-06-20,East,Office Supplies,Art Supplies,6,145.98,86.61
ORD-00534,2024-06-20,East,Furniture,Chairs,4,1619.23,621.81
ORD-00393,2024-06-21,West,Technology,Phones,1,490.1,109.47
ORD-01612,2024-06-21,Central,Furniture,Tables,6,1601.77,631.3
ORD-01677,2024-06-22,East,Technology,Accessories,2,930.2,285.97
ORD-00513,2024-06-23,West,Furniture,Tables,7,2916.28,805.19
ORD-01242,2024-06-23,East,Office Supplies,Paper,9,232.89,95.95
ORD-01846,2024-06-23,West,Furniture,Bookcases,1,203.73,56.18
ORD-01902,2024-06-23,Central,Technology,Laptops,6,3719.15,1299.12
ORD-00889,2024-06-24,East,Furniture,Bookcases,6,2071.14,841.19
ORD-01537,2024-06-24,East,Office Supplies,Binders,8,262.55,97.17
ORD-00306,2024-06-25,West,Office Supplies,Art Supplies,4,128.78,64.84
ORD-01397,2024-06-25,East,Office Supplies,Binders,6,190.19,77.53
ORD-01081,2024-06-26,East,Furniture,Bookcases,4,1027.82,342.84
ORD-01157,2024-06-26,East,Office Supplies,Binders,4,125.22,66.76
ORD-00352,2024-06-27,Central,Office Supplies,Art Supplies,6,186.81,83.68
ORD-00844,2024-06-27,West,Office Supplies,Art Supplies,9,242.73,142.68
ORD-01103,2024-06-27,East,Office Supplies,Paper,3,69.85,31.79
ORD-01172,2024-06-27,West,Furniture,Bookcases,2,799.08,228.98
ORD-01328,2024-06-27,Central,Office Supplies,Paper,7,245.86,92.71
ORD-01459,2024-06-27,West,Office Supplies,Binders,2,45.17,16.56
ORD-01973,2024-06-27,West,Technology,Accessories,4,3738.32,1067.87
ORD-01387,2024-06-28,Central,Technology,Phones,7,5021.1,1095.59
ORD-00463,2024-06-29,West,Office Supplies,Art Supplies,1,21.28,11.67
ORD-00835,2024-06-29,Central,Furniture,Bookcases,1,512.83,170.46
ORD-00895,2024-06-29,West,Technology,Accessories,8,6434.57,2242.71
ORD-01423,2024-06-29,Central,Technology,Laptops,5,3646.41,1024.13
ORD-01492,2024-06-29,Central,Technology,Accessories,1,739.56,226.44
ORD-01560,2024-06-29,Central,Office Supplies,Paper,1,41.62,24.73
ORD-00659,2024-06-30,East,Furniture,Chairs,6,1941.79,625.13
ORD-01655,2024-06-30,West,Furniture,Bookcases,3,758.74,334.11
ORD-00325,2024-07-01,East,Technology,Accessories,3,1820.49,606.41
ORD-00868,2024-07-01,West,Furniture,Tables,1,449.79,184.93
ORD-01009,2024-07-01,West,Technology,Phones,9,5174.7,1687.48
ORD-01110,2024-07-01,East,Furniture,Bookcases,5,2215.55,622.06
ORD-01670,2024-07-02,West,Technology,Phones,9,6917.71,2086.51
ORD-01772,2024-07-02,South,Office Supplies,Binders,1,34.51,20.02
ORD-00944,2024-07-03,East,Technology,Laptops,3,1667.42,487.38
ORD-01306,2024-07-03,West,Office Supplies,Paper,5,82.36,33.39
ORD-01921,2024-07-03,East,Technology,Accessories,7,4805.54,1482.06
ORD-00550,2024-07-04,East,Office Supplies,Art Supplies,7,150.23,56.79
ORD-00891,2024-07-04,South,Technology,Accessories,9,8741.61,2465.38
ORD-01631,2024-07-04,West,Technology,Accessories,6,2383.92,630.12
ORD-00426,2024-07-05,West,Office Supplies,Paper,5,105.0,55.02
ORD-00708,2024-07-05,East,Office Supplies,Art Supplies,3,105.1,43.39
ORD-00775,2024-07-05,East,Furniture,Chairs,6,2284.6,1000.87
ORD-01039,2024-07-05,East,Furniture,Bookcases,4,1065.3,314.9
ORD-01853,2024-07-05,East,Technology,Accessories,6,4922.04,1168.48
ORD-00018,2024-07-06,Central,Office Supplies,Art Supplies,8,312.48,166.68
ORD-00198,2024-07-06,East,Furniture,Bookcases,3,704.61,256.35
ORD-01076,2024-07-06,South,Furniture,Tables,7,1649.71,519.83
ORD-01834,2024-07-06,Central,Furniture,Chairs,5,1079.3,380.99
ORD-01176,2024-07-07,South,Technology,Laptops,3,1255.04,298.14
ORD-01378,2024-07-07,South,Office Supplies,Art Supplies,8,255.52,104.23
ORD-01426,2024-07-07,East,Furniture,Bookcases,7,1970.17,572.18
ORD-01616,2024-07-08,East,Technology,Laptops,7,4171.09,946.45
ORD-01844,2024-07-08,Central,Office Supplies,Paper,6,241.83,99.88
ORD-00815,2024-07-09,South,Office Supplies,Art Supplies,6,199.88,90.37
ORD-00838,2024-07-09,West,Furniture,Bookcases,8,1610.36,481.32
ORD-01434,2024-07-10,South,Office Supplies,Art Supplies,9,129.75,80.13
ORD-01510,2024-07-11,South,Furniture,Chairs,7,2212.79,879.29
ORD-01945,2024-07-11,South,Furniture,Tables,5,1018.59,310.89
ORD-01098,2024-07-12,East,Technology,Accessories,6,2419.77,736.37
ORD-01424,2024-07-12,South,Furniture,Tables,7,2749.21,1033.48
ORD-01768,2024-07-13,South,Furniture,Chairs,1,366.39,141.37
ORD-00256,2024-07-14,South,Technology,Phones,8,5466.28,1255.71
ORD-01305,2024-07-14,East,Office Supplies,Art Supplies,9,216.39,132.72
ORD-01467,2024-07-14,West,Technology,Laptops,5,1980.13,624.04
ORD-01180,2024-07-15,West,Furniture,Tables,4,1020.49,356.66
ORD-00137,2024-07-16,East,Furniture,Chairs,8,2811.74,893.45
ORD-01450,2024-07-16,Central,Technology,Accessories,2,782.09,216.55
ORD-00595,2024-07-17,South,Office Supplies,Art Supplies,8,259.76,145.04
ORD-00801,2024-07-17,Central,Furniture,Chairs,6,3162.5,1391.2
ORD-00824,2024-07-17,Central,Furniture,Chairs,3,1441.0,434.05
ORD-01891,2024-07-17,Central,Furniture,Tables,6,3005.39,1130.41
ORD-00234,2024-07-18,West,Furniture,Tables,8,3585.83,1603.4
ORD-01683,2024-07-19,South,Office Supplies,Paper,3,63.24,32.61
ORD-01971,2024-07-20,South,Technology,Accessories,1,651.97,144.72
ORD-01084,2024-07-21,Central,Furniture,Tables,4,1781.44,582.83
ORD-01112,2024-07-21,Central,Furniture,Tables,5,1510.96,649.98
ORD-01786,2024-07-21,Central,Furniture,Bookcases,6,3138.42,1016.15
ORD-00040,2024-07-22,South,Technology,Laptops,5,2524.18,886.1
ORD-00066,2024-07-22,East,Furniture,Chairs,3,1290.88,491.97
ORD-00606,2024-07-23,West,Technology,Phones,6,4125.63,1133.73
ORD-00672,2024-07-23,West,Technology,Accessories,1,550.54,184.77
ORD-01837,2024-07-24,Central,Office Supplies,Paper,1,24.0,8.88
ORD-01094,2024-07-25,Central,Furniture,Chairs,4,1233.99,391.78
ORD-00064,2024-07-26,East,Technology,Accessories,4,2819.81,593.89
ORD-00177,2024-07-26,Central,Office Supplies,Paper,6,146.7,56.63
ORD-00591,2024-07-26,East,Office Supplies,Binders,9,242.74,134.52
ORD-00911,2024-07-26,East,Technology,Accessories,8,5030.16,1064.78
ORD-01074,2024-07-26,East,Technology,Phones,8,3188.37,887.19
ORD-00305,2024-07-27,West,Technology,Accessories,4,3403.93,765.54
ORD-00337,2024-07-27,South,Technology,Phones,6,3071.57,698.4
ORD-00473,2024-07-27,West,Furniture,Tables,1,370.15,116.25
ORD-00834,2024-07-27,Central,Technology,Laptops,2,1088.26,378.51
ORD-00955,2024-07-27,East,Office Supplies,Binders,8,212.78,101.48
ORD-01431,2024-07-27,South,Technology,Laptops,2,1506.01,366.53
ORD-01803,2024-07-27,East,Technology,Accessories,8,3672.93,1156.37
ORD-00493,2024-07-28,West,Office Supplies,Paper,2,34.92,18.7
ORD-00514,2024-07-28,South,Technology,Phones,7,2721.96,774.51
ORD-00900,2024-07-28,East,Office Supplies,Paper,6,235.11,113.04
ORD-01470,2024-07-28,East,Furniture,Tables,1,289.61,107.45
ORD-01800,2024-07-28,South,Furniture,Bookcases,6,3026.34,999.12
ORD-01167,2024-07-29,Central,Furniture,Bookcases,3,1295.99,382.19
ORD-01478,2024-07-29,East,Furniture,Chairs,9,3830.81,1440.01
ORD-01668,2024-07-29,East,Office Supplies,Binders,5,193.23,103.63
ORD-00075,2024-07-30,East,Technology,Accessories,9,3212.32,781.81
ORD-00264,2024-07-31,South,Technology,Laptops,8,4108.45,996.6
ORD-00697,2024-07-31,Central,Furniture,Bookcases,6,3103.47,1079.71
ORD-01658,2024-08-01,South,Technology,Accessories,8,6310.58,2189.84
ORD-00898,2024-08-02,West,Furniture,Bookcases,4,1934.82,539.51
ORD-00913,2024-08-02,Central,Furniture,Chairs,4,1127.24,492.31
ORD-01413,2024-08-02,West,Office Supplies,Binders,1,34.81,14.58
ORD-01793,2024-08-02,Central,Technology,Accessories,6,2491.01,724.05
ORD-01770,2024-08-03,East,Technology,Laptops,7,4979.75,1302.18
ORD-01676,2024-08-04,Central,Technology,Phones,4,3585.39,1154.31
ORD-01722,2024-08-04,East,Furniture,Tables,3,990.64,315.14
ORD-01888,2024-08-04,South,Furniture,Tables,8,3732.64,997.69
ORD-01292,2024-08-05,South,Technology,Phones,4,3454.25,1167.77
ORD-00348,2024-08-06,East,Technology,Accessories,1,727.81,220.88
ORD-00392,2024-08-06,Central,Technology,Phones,3,1283.04,348.82
ORD-00660,2024-08-06,West,Office Supplies,Art Supplies,5,183.58,72.08
ORD-00816,2024-08-06,South,Technology,Phones,5,2722.31,976.63
ORD-01030,2024-08-06,East,Technology,Laptops,4,1705.9,530.41
ORD-01275,2024-08-06,South,Furniture,Bookcases,9,3313.14,1315.34
ORD-01391,2024-08-06,West,Furniture,Bookcases,7,3174.72,1029.26
ORD-01576,2024-08-06,East,Office Supplies,Art Supplies,5,201.53,114.84
ORD-00611,2024-08-07,East,Technology,Phones,9,4783.67,1216.0
ORD-00592,2024-08-08,West,Office Supplies,Binders,7,249.52,100.9
ORD-00977,2024-08-08,South,Technology,Phones,5,3627.15,1295.3
ORD-01184,2024-08-08,West,Technology,Accessories,7,3850.51,1309.19
ORD-01298,2024-08-08,Central,Technology,Laptops,8,5089.59,1128.95
ORD-01727,2024-08-08,West,Furniture,Chairs,5,1615.77,619.98
ORD-00547,2024-08-09,South,Technology,Accessories,1,560.24,198.23
ORD-00677,2024-08-09,West,Technology,Laptops,9,6706.39,1743.71
ORD-01185,2024-08-09,South,Furniture,Tables,4,1173.86,410.59
ORD-01885,2024-08-09,West,Technology,Accessories,3,2038.33,678.86
ORD-00216,2024-08-10,Central,Office Supplies,Binders,4,142.03,82.98
ORD-00233,2024-08-10,West,Furniture,Bookcases,2,516.52,191.06
ORD-00509,2024-08-10,East,Technology,Phones,8,4344.11,1259.56
ORD-01272,2024-08-10,South,Furniture,Bookcases,3,566.62,190.49
ORD-01782,2024-08-10,South,Technology,Phones,4,2459.58,615.2
ORD-00273,2024-08-11,Central,Furniture,Chairs,3,1305.26,356.2
ORD-01353,2024-08-11,East,Furniture,Bookcases,7,1745.91,662.23
ORD-00353,2024-08-12,Central,Furniture,Bookcases,9,4805.79,1467.96
ORD-00725,2024-08-12,West,Technology,Phones,1,952.61,238.65
ORD-00459,2024-08-13,Central,Office Supplies,Paper,3,121.54,54.23
ORD-01032,2024-08-13,South,Furniture,Tables,6,1975.46,661.09
ORD-01073,2024-08-13,East,Technology,Phones,6,5401.46,1621.03
ORD-01821,2024-08-13,East,Furniture,Chairs,5,2650.41,733.11
ORD-00030,2024-08-14,Central,Technology,Accessories,8,4957.73,1752.46
ORD-00707,2024-08-14,West,Office Supplies,Art Supplies,7,238.08,131.56
ORD-00829,2024-08-14,East,Furniture,Bookcases,8,2383.4,809.17
ORD-00986,2024-08-14,West,Technology,Phones,7,2410.85,727.61
ORD-00771,2024-08-15,South,Technology,Accessories,4,3543.51,1154.23
ORD-01301,2024-08-15,Central,Technology,Phones,4,3538.76,770.34
ORD-01352,2024-08-15,West,Furniture,Bookcases,5,1889.86,782.13
ORD-01411,2024-08-16,West,Technology,Phones,5,2565.24,659.6
ORD-01917,2024-08-16,West,Technology,Laptops,6,5048.89,1400.99
ORD-00126,2024-08-17,South,Furniture,Tables,6,2380.84,727.16
ORD-00511,2024-08-17,West,Technology,Laptops,5,2048.46,535.71
ORD-01607,2024-08-17,South,Technology,Phones,9,7536.93,1797.07
ORD-01765,2024-08-17,East,Office Supplies,Binders,1,26.85,15.7
ORD-00267,2024-08-18,West,Furniture,Tables,8,3677.66,1040.74
ORD-00483,2024-08-18,South,Technology,Accessories,6,2339.15,528.78
ORD-00811,2024-08-18,East,Technology,Phones,9,6525.65,1913.51
ORD-01583,2024-08-18,West,Office Supplies,Binders,9,366.39,149.03
ORD-00184,2024-08-19,Central,Furniture,Tables,9,4089.8,1419.5
ORD-00979,2024-08-19,East,Office Supplies,Paper,2,62.99,28.25
ORD-01219,2024-08-19,South,Technology,Laptops,6,3601.81,1172.2
ORD-01812,2024-08-19,West,Technology,Accessories,8,7639.75,2463.02
