OrderID,Date,Region,ProductCategory,Product,Quantity,UnitPrice,UnitCost,Revenue,Profit
ORD-00004,2024-08-30,East,Furniture,Bookshelf,6,251.7,164.83,1510.2,521.22
ORD-01845,2024-08-30,East,Electronics,Headphones,5,544.27,377.99,2721.35,831.4
ORD-01893,2024-08-30,East,Electronics,Laptop,2,454.71,323.07,909.42,263.28
ORD-00125,2024-08-31,North,Electronics,Smartphone,1,931.32,684.4,931.32,246.92
ORD-00882,2024-08-31,North,Furniture,Cabinet,8,496.41,280.09,3971.28,1730.56
ORD-01705,2024-08-31,East,Electronics,Headphones,8,798.91,572.77,6391.28,1809.12
ORD-02233,2024-08-31,South,Office Supplies,Stapler,6,33.28,16.16,199.68,102.72
ORD-00980,2024-09-01,West,Clothing,T-Shirt,3,103.24,51.91,309.72,153.99
ORD-01007,2024-09-01,North,Electronics,Headphones,7,459.67,320.38,3217.69,975.03
ORD-02553,2024-09-01,West,Electronics,Headphones,7,540.32,376.99,3782.24,1143.31
ORD-01561,2024-09-02,South,Furniture,Cabinet,7,355.54,203.48,2488.78,1064.42
ORD-01568,2024-09-02,East,Electronics,Smartphone,5,701.91,460.79,3509.55,1205.6
ORD-01644,2024-09-02,East,Clothing,Jacket,3,132.18,66.72,396.54,196.38
ORD-01853,2024-09-02,South,Electronics,Laptop,1,892.91,614.18,892.91,278.73
ORD-00169,2024-09-03,East,Electronics,Monitor,7,972.67,618.52,6808.69,2479.05
ORD-00413,2024-09-03,South,Furniture,Cabinet,3,328.24,210.31,984.72,353.79
ORD-00856,2024-09-03,West,Electronics,Headphones,5,1070.51,775.53,5352.55,1474.9
ORD-02510,2024-09-03,North,Office Supplies,Stapler,8,29.61,12.25,236.88,138.88
ORD-00622,2024-09-04,North,Furniture,Office Chair,7,402.51,226.46,2817.57,1232.35
ORD-01453,2024-09-04,East,Clothing,T-Shirt,1,65.47,31.83,65.47,33.64
ORD-01581,2024-09-04,East,Electronics,Headphones,6,668.37,410.63,4010.22,1546.44
ORD-02131,2024-09-04,West,Electronics,Headphones,8,1037.62,725.58,8300.96,2496.32
ORD-02143,2024-09-04,North,Electronics,Headphones,5,1154.77,824.57,5773.85,1651.0
ORD-02596,2024-09-04,North,Electronics,Headphones,8,537.78,378.99,4302.24,1270.32
ORD-00227,2024-09-05,East,Furniture,Office Chair,5,511.25,307.86,2556.25,1016.95
ORD-01774,2024-09-05,North,Electronics,Laptop,5,1129.9,743.95,5649.5,1929.75
ORD-00590,2024-09-06,North,Clothing,Backpack,1,106.34,59.68,106.34,46.66
ORD-02008,2024-09-06,North,Furniture,Desk,2,397.09,240.75,794.18,312.68
ORD-02047,2024-09-06,West,Office Supplies,Printer Paper,4,36.51,15.93,146.04,82.32
ORD-00206,2024-09-07,North,Electronics,Laptop,3,664.79,437.46,1994.37,681.99
ORD-01511,2024-09-07,West,Furniture,Office Chair,2,438.84,254.48,877.68,368.72
ORD-01758,2024-09-07,North,Furniture,Office Chair,3,264.22,145.51,792.66,356.13
ORD-02091,2024-09-08,North,Clothing,T-Shirt,1,56.32,26.71,56.32,29.61
ORD-02315,2024-09-08,East,Electronics,Laptop,1,816.43,605.85,816.43,210.58
ORD-02376,2024-09-08,West,Furniture,Office Chair,4,333.04,202.29,1332.16,523.0
ORD-00990,2024-09-09,South,Electronics,Headphones,3,694.19,492.71,2082.57,604.44
ORD-01377,2024-09-09,East,Office Supplies,Notebook,5,32.01,15.08,160.05,84.65
ORD-02536,2024-09-09,West,Electronics,Headphones,5,829.17,558.88,4145.85,1351.45
ORD-00133,2024-09-10,East,Office Supplies,Stapler,3,38.19,17.6,114.57,61.77
ORD-00295,2024-09-10,West,Furniture,Bookshelf,8,310.43,181.03,2483.44,1035.2
ORD-00642,2024-09-10,East,Office Supplies,Pen Set,3,23.18,10.81,69.54,37.11
ORD-00725,2024-09-10,East,Clothing,T-Shirt,7,63.47,29.95,444.29,234.64
ORD-01045,2024-09-10,North,Office Supplies,Pen Set,1,36.25,14.96,36.25,21.29
ORD-01178,2024-09-10,South,Office Supplies,Printer Paper,7,42.93,20.73,300.51,155.4
ORD-02490,2024-09-10,South,Electronics,Laptop,8,743.19,496.54,5945.52,1973.2
ORD-01262,2024-09-11,East,Electronics,Monitor,8,952.65,684.8,7621.2,2142.8
ORD-00473,2024-09-12,West,Furniture,Desk,8,312.35,170.84,2498.8,1132.08
ORD-00696,2024-09-12,South,Office Supplies,Stapler,1,30.01,13.03,30.01,16.98
ORD-01812,2024-09-12,South,Electronics,Laptop,2,964.47,635.0,1928.94,658.94
ORD-02241,2024-09-12,North,Furniture,Bookshelf,4,446.98,246.33,1787.92,802.6
ORD-02513,2024-09-12,West,Electronics,Headphones,4,492.2,315.27,1968.8,707.72
ORD-00978,2024-09-13,West,Clothing,Jacket,2,119.12,56.27,238.24,125.7
ORD-00315,2024-09-14,West,Electronics,Monitor,7,726.84,512.01,5087.88,1503.81
ORD-01021,2024-09-14,East,Furniture,Desk,7,492.3,297.6,3446.1,1362.9
ORD-00740,2024-09-15,West,Office Supplies,Stapler,8,22.62,10.52,180.96,96.8
ORD-01752,2024-09-15,South,Office Supplies,Printer Paper,4,28.17,12.34,112.68,63.32
ORD-02166,2024-09-15,North,Furniture,Cabinet,4,524.77,297.96,2099.08,907.24
ORD-00444,2024-09-16,North,Furniture,Cabinet,2,235.21,131.24,470.42,207.94
ORD-01641,2024-09-16,South,Furniture,Desk,8,317.06,190.86,2536.48,1009.6
ORD-02015,2024-09-16,West,Electronics,Smartphone,5,692.55,441.67,3462.75,1254.4
ORD-02369,2024-09-16,East,Office Supplies,Stapler,6,23.35,10.11,140.1,79.44
ORD-00101,2024-09-17,North,Office Supplies,Stapler,3,31.08,14.11,93.24,50.91
ORD-00147,2024-09-17,East,Office Supplies,Stapler,4,36.5,17.45,146.0,76.2
ORD-00263,2024-09-17,East,Office Supplies,Notebook,2,46.26,18.77,92.52,54.98
ORD-01618,2024-09-17,North,Furniture,Office Chair,5,484.35,270.15,2421.75,1071.0
ORD-00184,2024-09-18,North,Electronics,Laptop,5,825.21,548.41,4126.05,1384.0
ORD-00428,2024-09-18,West,Office Supplies,Stapler,1,22.27,9.17,22.27,13.1
ORD-00674,2024-09-18,North,Electronics,Laptop,6,441.95,310.17,2651.7,790.68
ORD-00736,2024-09-18,South,Furniture,Office Chair,8,217.1,120.17,1736.8,775.44
ORD-01938,2024-09-18,West,Electronics,Monitor,8,785.9,522.43,6287.2,2107.76
ORD-01986,2024-09-18,South,Office Supplies,Pen Set,2,20.41,9.36,40.82,22.1
ORD-02189,2024-09-18,South,Electronics,Smartphone,2,816.02,599.45,1632.04,433.14
ORD-02327,2024-09-18,East,Electronics,Headphones,8,635.5,463.7,5084.0,1374.4
ORD-02582,2024-09-18,West,Electronics,Laptop,1,530.31,347.39,530.31,182.92
ORD-00199,2024-09-19,East,Electronics,Monitor,8,932.94,588.57,7463.52,2754.96
ORD-01839,2024-09-19,East,Electronics,Laptop,1,759.52,487.9,759.52,271.62
ORD-02205,2024-09-20,West,Furniture,Bookshelf,6,523.24,291.23,3139.44,1392.06
ORD-02339,2024-09-20,South,Furniture,Cabinet,3,221.24,138.86,663.72,247.14
ORD-00223,2024-09-21,West,Electronics,Smartphone,8,1007.81,649.23,8062.48,2868.64
ORD-01688,2024-09-21,South,Electronics,Laptop,7,1041.6,671.15,7291.2,2593.15
ORD-00081,2024-09-22,West,Electronics,Monitor,6,905.99,562.96,5435.94,2058.18
ORD-02278,2024-09-22,East,Furniture,Cabinet,1,239.74,136.72,239.74,103.02
ORD-00540,2024-09-23,South,Electronics,Smartphone,6,622.48,456.05,3734.88,998.58
ORD-01647,2024-09-23,North,Furniture,Bookshelf,6,233.02,132.63,1398.12,602.34
ORD-01656,2024-09-23,South,Electronics,Headphones,1,402.64,270.36,402.64,132.28
ORD-01923,2024-09-23,West,Electronics,Headphones,6,888.1,568.37,5328.6,1918.38
ORD-02443,2024-09-23,South,Electronics,Headphones,5,665.9,424.42,3329.5,1207.4
ORD-00494,2024-09-24,North,Office Supplies,Printer Paper,3,21.25,10.0,63.75,33.75
ORD-02075,2024-09-24,East,Electronics,Laptop,6,578.37,397.4,3470.22,1085.82
ORD-00502,2024-09-25,West,Clothing,Backpack,1,73.45,41.87,73.45,31.58
ORD-01121,2024-09-25,North,Electronics,Monitor,1,796.75,507.5,796.75,289.25
ORD-01421,2024-09-25,West,Furniture,Office Chair,5,410.55,227.96,2052.75,912.95
ORD-01697,2024-09-25,West,Electronics,Smartphone,3,682.09,426.73,2046.27,766.08
ORD-02445,2024-09-25,South,Electronics,Laptop,3,531.13,356.22,1593.39,524.73
ORD-00049,2024-09-26,South,Office Supplies,Notebook,7,22.15,10.37,155.05,82.46
ORD-00589,2024-09-26,South,Clothing,Shoes,8,107.48,61.1,859.84,371.04
ORD-01500,2024-09-26,East,Office Supplies,Notebook,1,42.57,19.36,42.57,23.21
ORD-01521,2024-09-26,South,Electronics,Headphones,6,758.25,485.77,4549.5,1634.88
ORD-01922,2024-09-26,North,Electronics,Headphones,4,945.84,649.98,3783.36,1183.44
ORD-02583,2024-09-26,West,Office Supplies,Pen Set,5,30.05,13.61,150.25,82.2
ORD-00581,2024-09-27,North,Furniture,Cabinet,6,225.85,129.09,1355.1,580.56
ORD-00845,2024-09-27,East,Office Supplies,Pen Set,2,41.28,18.26,82.56,46.04
ORD-01174,2024-09-27,East,Furniture,Bookshelf,3,470.77,286.74,1412.31,552.09
ORD-01289,2024-09-27,East,Clothing,Jacket,3,89.9,46.33,269.7,130.71
ORD-01391,2024-09-27,East,Office Supplies,Notebook,5,21.36,9.72,106.8,58.2
ORD-01731,2024-09-27,East,Electronics,Smartphone,3,639.72,422.57,1919.16,651.45
ORD-01861,2024-09-27,North,Clothing,T-Shirt,5,113.38,61.74,566.9,258.2
ORD-02320,2024-09-27,East,Electronics,Smartphone,1,953.46,671.63,953.46,281.83
ORD-02452,2024-09-27,East,Clothing,Shoes,3,122.96,65.95,368.88,171.03
ORD-00290,2024-09-28,South,Furniture,Cabinet,4,406.0,225.77,1624.0,720.92
ORD-00464,2024-09-28,North,Furniture,Bookshelf,8,453.41,284.09,3627.28,1354.56
ORD-00638,2024-09-28,West,Electronics,Monitor,1,669.37,421.92,669.37,247.45
ORD-00910,2024-09-28,North,Clothing,T-Shirt,5,57.99,28.2,289.95,148.95
ORD-02106,2024-09-28,East,Office Supplies,Pen Set,2,34.48,16.2,68.96,36.56
ORD-00975,2024-09-29,East,Electronics,Smartphone,5,484.14,311.05,2420.7,865.45
ORD-01750,2024-09-29,East,Electronics,Headphones,3,922.77,638.79,2768.31,851.94
ORD-01990,2024-09-29,East,Clothing,Shoes,8,104.96,51.42,839.68,428.32
ORD-02287,2024-09-29,East,Office Supplies,Notebook,3,22.35,9.92,67.05,37.29
ORD-02325,2024-09-29,East,Clothing,Shoes,7,61.1,30.46,427.7,214.48
ORD-02587,2024-09-29,North,Electronics,Laptop,8,744.44,460.61,5955.52,2270.64
ORD-00761,2024-09-30,North,Electronics,Laptop,5,488.92,304.33,2444.6,922.95
ORD-00893,2024-09-30,East,Office Supplies,Notebook,6,33.49,16.01,200.94,104.88
ORD-01205,2024-09-30,East,Clothing,T-Shirt,2,88.17,45.99,176.34,84.36
ORD-01934,2024-09-30,East,Electronics,Monitor,3,562.36,379.31,1687.08,549.15
ORD-02033,2024-09-30,West,Electronics,Smartphone,4,850.87,585.67,3403.48,1060.8
ORD-01754,2024-10-01,South,Office Supplies,Printer Paper,6,45.29,18.71,271.74,159.48
ORD-01811,2024-10-01,North,Electronics,Laptop,4,528.14,327.89,2112.56,801.0
ORD-01989,2024-10-01,West,Furniture,Bookshelf,7,442.94,282.49,3100.58,1123.15
ORD-02030,2024-10-01,West,Furniture,Bookshelf,2,540.03,334.25,1080.06,411.56
ORD-00679,2024-10-02,North,Clothing,Jacket,4,129.97,73.66,519.88,225.24
ORD-02268,2024-10-02,North,Furniture,Desk,2,419.61,270.32,839.22,298.58
ORD-01263,2024-10-03,East,Furniture,Bookshelf,3,247.55,143.27,742.65,312.84
ORD-01361,2024-10-03,North,Furniture,Bookshelf,8,484.03,279.49,3872.24,1636.32
ORD-01780,2024-10-03,North,Electronics,Smartphone,2,984.5,607.23,1969.0,754.54
ORD-00197,2024-10-04,South,Clothing,Backpack,4,49.79,25.9,199.16,95.56
ORD-00347,2024-10-04,South,Furniture,Cabinet,8,349.11,209.12,2792.88,1119.92
ORD-00505,2024-10-04,South,Electronics,Monitor,8,948.99,627.67,7591.92,2570.56
ORD-01254,2024-10-04,East,Furniture,Desk,2,213.46,133.0,426.92,160.92
ORD-01339,2024-10-04,North,Furniture,Cabinet,2,268.69,156.47,537.38,224.44
ORD-01715,2024-10-04,North,Electronics,Monitor,1,1054.74,727.74,1054.74,327.0
ORD-02005,2024-10-04,North,Furniture,Cabinet,1,293.9,177.42,293.9,116.48
ORD-02576,2024-10-04,East,Electronics,Headphones,3,949.06,703.54,2847.18,736.56
ORD-01660,2024-10-05,West,Clothing,T-Shirt,6,103.54,49.24,621.24,325.8
ORD-02122,2024-10-05,North,Electronics,Monitor,4,446.69,330.5,1786.76,464.76
ORD-02367,2024-10-05,East,Electronics,Laptop,4,615.24,453.28,2460.96,647.84
ORD-00641,2024-10-06,West,Furniture,Cabinet,6,473.72,306.0,2842.32,1006.32
ORD-00860,2024-10-06,South,Furniture,Bookshelf,8,457.36,254.6,3658.88,1622.08
ORD-01376,2024-10-06,West,Clothing,T-Shirt,3,92.27,44.79,276.81,142.44
ORD-01569,2024-10-06,North,Furniture,Cabinet,1,397.1,230.96,397.1,166.14
ORD-02355,2024-10-06,South,Office Supplies,Pen Set,2,37.05,15.73,74.1,42.64
ORD-00425,2024-10-07,North,Office Supplies,Notebook,4,31.81,13.64,127.24,72.68
ORD-02089,2024-10-07,North,Electronics,Laptop,8,820.98,506.84,6567.84,2513.12
ORD-00282,2024-10-08,East,Electronics,Headphones,2,537.01,392.57,1074.02,288.88
ORD-00918,2024-10-08,South,Furniture,Cabinet,7,547.77,317.67,3834.39,1610.7
ORD-01000,2024-10-08,East,Electronics,Monitor,2,490.92,347.48,981.84,286.88
ORD-01305,2024-10-08,West,Clothing,T-Shirt,3,52.0,27.95,156.0,72.15
ORD-02148,2024-10-08,North,Electronics,Laptop,5,682.65,422.98,3413.25,1298.35
ORD-02556,2024-10-08,East,Office Supplies,Notebook,4,20.38,9.68,81.52,42.8
ORD-02159,2024-10-09,South,Electronics,Monitor,6,776.68,535.9,4660.08,1444.68
ORD-00267,2024-10-10,West,Electronics,Laptop,6,534.13,337.1,3204.78,1182.18
ORD-00570,2024-10-10,West,Electronics,Laptop,2,1074.65,735.36,2149.3,678.58
ORD-00653,2024-10-10,East,Electronics,Smartphone,5,682.55,468.8,3412.75,1068.75
ORD-00927,2024-10-10,West,Electronics,Smartphone,5,538.62,392.77,2693.1,729.25
ORD-01031,2024-10-10,West,Electronics,Laptop,4,487.32,322.79,1949.28,658.12
ORD-02066,2024-10-10,East,Electronics,Laptop,3,906.1,582.34,2718.3,971.28
ORD-02350,2024-10-10,East,Office Supplies,Stapler,4,17.92,8.24,71.68,38.72
ORD-02505,2024-10-10,South,Office Supplies,Stapler,8,21.78,9.12,174.24,101.28
ORD-00361,2024-10-11,East,Furniture,Cabinet,1,494.71,320.23,494.71,174.48
ORD-02198,2024-10-11,East,Electronics,Smartphone,7,675.57,494.86,4728.99,1264.97
ORD-00207,2024-10-12,North,Clothing,Backpack,2,101.86,56.27,203.72,91.18
ORD-00485,2024-10-12,East,Office Supplies,Printer Paper,8,26.3,12.51,210.4,110.32
ORD-01553,2024-10-12,North,Electronics,Monitor,7,511.45,352.57,3580.15,1112.16
ORD-02042,2024-10-12,East,Electronics,Smartphone,2,738.72,466.86,1477.44,543.72
ORD-00158,2024-10-13,East,Electronics,Headphones,6,1023.18,703.61,6139.08,1917.42
ORD-00859,2024-10-13,North,Furniture,Office Chair,2,352.26,228.94,704.52,246.64
ORD-01646,2024-10-13,East,Furniture,Cabinet,4,317.06,192.52,1268.24,498.16
ORD-01987,2024-10-13,East,Electronics,Headphones,2,512.77,367.94,1025.54,289.66
ORD-02370,2024-10-13,North,Electronics,Smartphone,8,962.0,718.87,7696.0,1945.04
ORD-01862,2024-10-14,North,Clothing,Shoes,4,77.48,36.7,309.92,163.12
ORD-00281,2024-10-15,North,Clothing,Backpack,7,105.61,55.41,739.27,351.4
ORD-00644,2024-10-15,East,Clothing,T-Shirt,1,54.63,26.66,54.63,27.97
ORD-00830,2024-10-15,West,Electronics,Headphones,8,901.49,648.18,7211.92,2026.48
ORD-01741,2024-10-15,East,Clothing,Jacket,7,74.86,35.77,524.02,273.63
ORD-02068,2024-10-15,West,Office Supplies,Stapler,6,32.72,13.27,196.32,116.7
ORD-02371,2024-10-15,West,Electronics,Headphones,6,1027.55,667.84,6165.3,2158.26
ORD-00456,2024-10-16,East,Office Supplies,Printer Paper,3,26.38,11.6,79.14,44.34
ORD-00765,2024-10-16,North,Electronics,Monitor,3,575.6,386.73,1726.8,566.61
ORD-00944,2024-10-16,East,Electronics,Monitor,1,744.16,552.1,744.16,192.06
ORD-01324,2024-10-16,East,Electronics,Laptop,3,462.75,310.73,1388.25,456.06
ORD-02183,2024-10-16,East,Furniture,Desk,6,381.66,240.44,2289.96,847.32
ORD-00077,2024-10-17,North,Electronics,Monitor,4,912.18,628.22,3648.72,1135.84
ORD-00834,2024-10-17,North,Office Supplies,Stapler,6,22.22,9.23,133.32,77.94
ORD-01397,2024-10-17,East,Electronics,Laptop,5,650.12,406.49,3250.6,1218.15
ORD-02253,2024-10-17,East,Office Supplies,Printer Paper,6,43.86,18.61,263.16,151.5
ORD-02438,2024-10-17,East,Electronics,Monitor,3,788.14,508.39,2364.42,839.25
ORD-00895,2024-10-18,West,Electronics,Laptop,4,621.91,429.12,2487.64,771.16
ORD-00954,2024-10-18,West,Electronics,Laptop,2,819.78,603.98,1639.56,431.6
ORD-01320,2024-10-18,West,Office Supplies,Notebook,7,28.06,13.79,196.42,99.89
ORD-01440,2024-10-18,West,Electronics,Smartphone,3,485.74,345.16,1457.22,421.74
ORD-01796,2024-10-18,West,Clothing,Backpack,5,87.76,47.49,438.8,201.35
ORD-00231,2024-10-19,West,Office Supplies,Printer Paper,5,19.53,9.58,97.65,49.75
ORD-00550,2024-10-19,South,Electronics,Smartphone,2,595.32,436.1,1190.64,318.44
ORD-00708,2024-10-19,East,Furniture,Office Chair,7,458.73,262.82,3211.11,1371.37
ORD-01024,2024-10-19,East,Clothing,Shoes,2,49.09,26.75,98.18,44.68
ORD-01710,2024-10-19,North,Clothing,Shoes,6,82.77,45.94,496.62,220.98
ORD-02144,2024-10-19,North,Electronics,Smartphone,5,577.67,416.09,2888.35,807.9
ORD-01977,2024-10-20,East,Clothing,Backpack,6,126.47,71.37,758.82,330.6
ORD-02321,2024-10-20,North,Clothing,T-Shirt,1,107.73,54.69,107.73,53.04
ORD-00229,2024-10-21,East,Furniture,Bookshelf,2,240.07,138.36,480.14,203.42
ORD-00467,2024-10-21,South,Clothing,T-Shirt,5,71.44,36.93,357.2,172.55
ORD-00754,2024-10-21,East,Furniture,Cabinet,1,547.8,333.7,547.8,214.1
ORD-00922,2024-10-21,North,Office Supplies,Notebook,3,31.97,15.46,95.91,49.53
ORD-01944,2024-10-21,South,Electronics,Smartphone,2,460.18,338.95,920.36,242.46
ORD-02345,2024-10-21,East,Electronics,Smartphone,8,510.25,361.75,4082.0,1188.0
ORD-00597,2024-10-22,West,Electronics,Headphones,5,772.83,576.44,3864.15,981.95
ORD-01163,2024-10-22,South,Electronics,Headphones,3,1012.06,747.93,3036.18,792.39
ORD-01615,2024-10-22,North,Furniture,Office Chair,6,469.25,274.03,2815.5,1171.32
ORD-00360,2024-10-23,North,Electronics,Monitor,6,1033.38,701.96,6200.28,1988.52
ORD-00393,2024-10-23,North,Electronics,Smartphone,3,717.46,532.87,2152.38,553.77
ORD-01048,2024-10-23,West,Furniture,Cabinet,1,281.52,172.28,281.52,109.24
ORD-01937,2024-10-23,North,Electronics,Headphones,7,550.0,386.96,3850.0,1141.28
ORD-02077,2024-10-23,East,Office Supplies,Stapler,3,40.28,16.64,120.84,70.92
ORD-02145,2024-10-23,East,Clothing,Jacket,4,119.93,58.18,479.72,247.0
ORD-00470,2024-10-24,West,Clothing,Jacket,2,87.5,42.72,175.0,89.56
ORD-00500,2024-10-24,South,Electronics,Monitor,5,640.09,420.54,3200.45,1097.75
ORD-00544,2024-10-24,South,Clothing,Backpack,2,103.02,49.0,206.04,108.04
ORD-01316,2024-10-24,East,Office Supplies,Pen Set,2,20.65,9.95,41.3,21.4
ORD-01881,2024-10-24,West,Clothing,T-Shirt,7,119.22,60.71,834.54,409.57
ORD-02176,2024-10-24,North,Clothing,T-Shirt,5,104.61,54.86,523.05,248.75
ORD-02458,2024-10-24,East,Furniture,Bookshelf,2,518.59,287.95,1037.18,461.28
ORD-00457,2024-10-25,North,Electronics,Smartphone,5,894.96,630.2,4474.8,1323.8
ORD-01795,2024-10-25,East,Clothing,T-Shirt,5,111.92,63.53,559.6,241.95
ORD-02013,2024-10-25,East,Electronics,Headphones,8,1142.81,717.02,9142.48,3406.32
ORD-02187,2024-10-25,East,Electronics,Monitor,3,749.33,498.75,2247.99,751.74
ORD-02545,2024-10-25,North,Clothing,Shoes,5,100.06,50.46,500.3,248.0
ORD-00867,2024-10-26,North,Furniture,Office Chair,1,230.06,140.19,230.06,89.87
ORD-02009,2024-10-26,South,Electronics,Headphones,1,528.24,370.42,528.24,157.82
ORD-00108,2024-10-27,East,Office Supplies,Notebook,1,39.06,17.23,39.06,21.83
ORD-02437,2024-10-27,East,Office Supplies,Printer Paper,7,36.0,16.66,252.0,135.38
ORD-02500,2024-10-27,East,Electronics,Headphones,4,535.32,361.33,2141.28,695.96
ORD-01447,2024-10-28,South,Furniture,Bookshelf,4,254.42,149.03,1017.68,421.56
ORD-01602,2024-10-28,West,Furniture,Cabinet,7,252.28,162.67,1765.96,627.27
ORD-01699,2024-10-28,East,Clothing,Backpack,7,71.68,40.26,501.76,219.94
ORD-01747,2024-10-28,South,Electronics,Monitor,6,531.79,341.25,3190.74,1143.24
ORD-00353,2024-10-29,North,Furniture,Desk,1,493.38,314.59,493.38,178.79
ORD-00735,2024-10-29,North,Clothing,Backpack,6,61.5,34.65,369.0,161.1
ORD-00752,2024-10-29,South,Office Supplies,Pen Set,7,37.74,16.83,264.18,146.37
ORD-01014,2024-10-29,East,Electronics,Laptop,5,1154.23,791.43,5771.15,1814.0
ORD-01864,2024-10-29,East,Clothing,Backpack,7,109.8,56.62,768.6,372.26
ORD-02170,2024-10-29,East,Office Supplies,Pen Set,3,34.96,14.42,104.88,61.62
ORD-02251,2024-10-29,West,Electronics,Smartphone,3,507.1,330.12,1521.3,530.94
ORD-01612,2024-10-30,East,Electronics,Headphones,1,1079.02,739.21,1079.02,339.81
ORD-01739,2024-10-30,South,Electronics,Headphones,2,848.21,608.46,1696.42,479.5
ORD-02080,2024-10-30,North,Electronics,Smartphone,2,980.9,708.1,1961.8,545.6
ORD-02150,2024-10-30,West,Clothing,Backpack,1,102.79,54.81,102.79,47.98
ORD-02433,2024-10-30,East,Electronics,Monitor,3,684.04,497.53,2052.12,559.53
ORD-00237,2024-10-31,West,Clothing,T-Shirt,6,118.21,66.8,709.26,308.46
ORD-00634,2024-10-31,East,Electronics,Monitor,5,643.12,408.23,3215.6,1174.45
ORD-00675,2024-10-31,East,Clothing,Backpack,2,65.81,33.4,131.62,64.82
ORD-01071,2024-10-31,West,Electronics,Monitor,6,835.67,617.75,5014.02,1307.52
ORD-02161,2024-10-31,East,Electronics,Monitor,2,619.33,382.65,1238.66,473.36
ORD-00008,2024-11-01,West,Furniture,Bookshelf,5,254.46,148.26,1272.3,531.0
ORD-00117,2024-11-01,West,Furniture,Bookshelf,8,403.94,244.47,3231.52,1275.76
ORD-00534,2024-11-01,West,Electronics,Monitor,3,894.32,661.62,2682.96,698.1
ORD-00691,2024-11-01,South,Furniture,Office Chair,6,425.45,271.83,2552.7,921.72
ORD-01446,2024-11-01,North,Clothing,Jacket,5,117.67,61.84,588.35,279.15
ORD-01676,2024-11-01,North,Electronics,Monitor,3,1032.14,690.52,3096.42,1024.86
ORD-01959,2024-11-01,North,Office Supplies,Notebook,4,30.12,12.58,120.48,70.16
ORD-02099,2024-11-01,East,Electronics,Smartphone,3,952.48,630.72,2857.44,965.28
ORD-02316,2024-11-01,West,Furniture,Office Chair,7,296.26,175.72,2073.82,843.78
ORD-02341,2024-11-01,West,Furniture,Bookshelf,6,565.9,348.75,3395.4,1302.9
ORD-00471,2024-11-02,West,Electronics,Laptop,4,1069.26,676.31,4277.04,1571.8
ORD-00567,2024-11-02,East,Office Supplies,Stapler,3,43.5,20.83,130.5,68.01
ORD-00608,2024-11-02,South,Electronics,Smartphone,6,1153.91,750.86,6923.46,2418.3
ORD-00610,2024-11-02,North,Clothing,Backpack,2,101.81,53.7,203.62,96.22
ORD-00671,2024-11-02,North,Electronics,Laptop,6,627.99,424.57,3767.94,1220.52
ORD-01363,2024-11-02,West,Office Supplies,Stapler,5,19.11,8.47,95.55,53.2
ORD-01438,2024-11-02,East,Clothing,Shoes,1,107.8,56.09,107.8,51.71
ORD-02043,2024-11-02,East,Electronics,Headphones,3,735.86,470.52,2207.58,796.02
ORD-00018,2024-11-03,East,Furniture,Desk,1,250.69,158.31,250.69,92.38
ORD-00661,2024-11-03,East,Furniture,Office Chair,1,435.41,268.15,435.41,167.26
ORD-01246,2024-11-03,North,Furniture,Cabinet,7,276.73,158.36,1937.11,828.59
ORD-01624,2024-11-03,West,Furniture,Cabinet,6,197.47,129.07,1184.82,410.4
ORD-00050,2024-11-04,South,Electronics,Monitor,4,662.73,479.55,2650.92,732.72
ORD-00094,2024-11-04,West,Furniture,Cabinet,5,322.83,211.73,1614.15,555.5
ORD-00195,2024-11-04,East,Furniture,Bookshelf,2,404.94,223.65,809.88,362.58
ORD-00595,2024-11-04,East,Electronics,Smartphone,2,1042.34,688.38,2084.68,707.92
ORD-00959,2024-11-04,East,Furniture,Office Chair,8,343.65,186.12,2749.2,1260.24
ORD-00999,2024-11-04,West,Furniture,Cabinet,7,456.58,298.48,3196.06,1106.7
ORD-02419,2024-11-04,East,Electronics,Monitor,1,982.45,694.74,982.45,287.71
ORD-01707,2024-11-05,South,Electronics,Headphones,3,478.01,322.87,1434.03,465.42
ORD-01827,2024-11-05,North,Electronics,Smartphone,3,701.55,430.68,2104.65,812.61
ORD-01875,2024-11-05,South,Furniture,Cabinet,1,496.11,310.5,496.11,185.61
ORD-00517,2024-11-06,West,Electronics,Laptop,1,409.71,258.84,409.71,150.87
ORD-00919,2024-11-06,North,Office Supplies,Notebook,6,33.81,14.76,202.86,114.3
ORD-00957,2024-11-06,East,Furniture,Cabinet,5,482.82,286.79,2414.1,980.15
ORD-01708,2024-11-06,North,Office Supplies,Notebook,6,24.35,10.09,146.1,85.56
ORD-02167,2024-11-06,South,Electronics,Headphones,8,708.57,466.26,5668.56,1938.48
ORD-00549,2024-11-07,West,Electronics,Headphones,2,769.84,482.54,1539.68,574.6
ORD-00566,2024-11-07,North,Office Supplies,Printer Paper,8,24.08,11.07,192.64,104.08
ORD-00693,2024-11-07,East,Furniture,Office Chair,1,406.16,244.48,406.16,161.68
ORD-00854,2024-11-07,East,Electronics,Headphones,6,671.71,469.21,4030.26,1215.0
ORD-01492,2024-11-07,South,Clothing,Backpack,6,89.12,47.55,534.72,249.42
ORD-00884,2024-11-08,East,Furniture,Cabinet,3,361.94,197.01,1085.82,494.79
