order_id,order_date,month,region,category,segment,customer_id,units,unit_price,discount_pct,revenue,cost,profit,margin_pct,is_new_customer
ORD-3644,2025-10-25,10,West,Apparel,Basic,C0023,1,111.37,25,83.53,61.25,22.28,26.7,0
ORD-3645,2025-10-25,10,West,Grocery,Premium,C0836,5,30.05,7.5,138.98,120.2,18.78,13.5,0
ORD-3646,2025-10-25,10,North,Sports,Premium,C0173,3,128.94,5.8,364.38,232.09,132.29,36.3,0
ORD-3647,2025-10-26,10,East,Electronics,Regular,C0075,2,426.88,12.3,748.75,631.78,116.97,15.6,0
ORD-3648,2025-10-26,10,East,Sports,Premium,C0764,3,134.21,8.8,367.2,241.58,125.62,34.2,0
ORD-3649,2025-10-26,10,South,Apparel,Regular,C0373,2,126.17,32.4,170.58,138.79,31.79,18.6,0
ORD-3650,2025-10-26,10,East,Sports,Basic,C0451,3,92.2,15.6,233.45,165.96,67.49,28.9,0
ORD-3651,2025-10-26,10,East,Electronics,Basic,C0487,3,345.56,13.8,893.62,767.14,126.48,14.2,0
ORD-3652,2025-10-26,10,North,Apparel,Regular,C0152,2,49.78,23.3,76.36,54.76,21.6,28.3,0
ORD-3653,2025-10-26,10,East,Home,Basic,C0716,3,107.94,12.9,282.05,200.77,81.28,28.8,0
ORD-3654,2025-10-26,10,North,Electronics,Regular,C0489,1,298.18,14.8,254.05,220.65,33.4,13.1,0
ORD-3655,2025-10-26,10,West,Grocery,Regular,C0423,4,49.44,10.5,177,158.21,18.79,10.6,0
ORD-3656,2025-10-26,10,South,Electronics,Regular,C0479,4,273.85,15.6,924.52,810.6,113.92,12.3,1
ORD-3657,2025-10-26,10,East,Grocery,Regular,C0772,4,39.19,13.8,135.13,125.41,9.72,7.2,0
ORD-3658,2025-10-26,10,North,Grocery,Basic,C0548,2,12.26,14.9,20.87,19.62,1.25,6,1
ORD-3659,2025-10-26,10,South,Home,Regular,C0293,3,196.84,16.8,491.31,366.12,125.19,25.5,0
ORD-3660,2025-10-26,10,East,Electronics,Basic,C0360,3,460.43,14.3,1183.77,1022.15,161.62,13.7,0
ORD-3661,2025-10-26,10,North,Sports,Regular,C0354,1,60.27,12,53.04,36.16,16.88,31.8,0
ORD-3662,2025-10-26,10,East,Home,Regular,C0488,3,81.73,15.7,206.7,152.02,54.68,26.5,0
ORD-3663,2025-10-26,10,South,Electronics,Regular,C0341,3,340.48,15.8,860.05,755.87,104.18,12.1,0
ORD-3664,2025-10-27,10,West,Grocery,Regular,C0252,4,58.96,15,200.46,188.67,11.79,5.9,0
ORD-3665,2025-10-27,10,West,Sports,Regular,C0147,3,57.01,12.5,149.65,102.62,47.03,31.4,0
ORD-3666,2025-10-27,10,South,Home,Premium,C0631,3,104.39,12.2,274.96,194.17,80.79,29.4,0
ORD-3667,2025-10-27,10,North,Apparel,Regular,C0563,1,43.19,23.3,33.13,23.75,9.38,28.3,0
ORD-3668,2025-10-27,10,North,Sports,Basic,C0606,1,147.09,16.2,123.26,88.25,35.01,28.4,0
ORD-3669,2025-10-27,10,South,Home,Basic,C0573,1,173.86,15.5,146.91,107.79,39.12,26.6,0
ORD-3670,2025-10-27,10,South,Sports,Regular,C0268,1,171.4,18.8,139.18,102.84,36.34,26.1,1
ORD-3671,2025-10-27,10,West,Apparel,Basic,C0607,1,65.48,23.1,50.35,36.01,14.34,28.5,0
ORD-3672,2025-10-27,10,North,Sports,Basic,C0446,1,107.04,12.3,93.87,64.22,29.65,31.6,0
ORD-3673,2025-10-27,10,South,Electronics,Basic,C0822,2,368.46,15.7,621.22,545.32,75.9,12.2,0
ORD-3674,2025-10-27,10,South,Apparel,Basic,C0001,3,35.53,28.9,75.79,58.62,17.17,22.7,0
ORD-3675,2025-10-27,10,South,Apparel,Regular,C0572,2,61.21,33.1,81.9,67.33,14.57,17.8,0
ORD-3676,2025-10-28,10,North,Grocery,Regular,C0820,2,20.45,13.4,35.42,32.72,2.7,7.6,0
ORD-3677,2025-10-28,10,North,Grocery,Premium,C0625,6,19.46,7.4,108.12,93.41,14.71,13.6,0
ORD-3678,2025-10-28,10,West,Apparel,Basic,C0853,1,117.88,25.4,87.94,64.83,23.11,26.3,0
ORD-3679,2025-10-28,10,South,Apparel,Regular,C0709,4,44.16,30.8,122.23,97.15,25.08,20.5,0
ORD-3680,2025-10-28,10,North,Home,Regular,C0255,4,131.61,10.5,471.16,326.39,144.77,30.7,0
ORD-3681,2025-10-28,10,East,Apparel,Regular,C0083,3,100.97,23,233.24,166.6,66.64,28.6,0
ORD-3682,2025-10-28,10,South,Sports,Regular,C0312,3,130.76,19,317.75,235.37,82.38,25.9,0
ORD-3683,2025-10-28,10,North,Electronics,Basic,C0605,2,339.19,14.2,582.05,502,80.05,13.8,0
ORD-3684,2025-10-28,10,North,Sports,Basic,C0445,3,47.83,14.1,123.26,86.09,37.17,30.2,0
ORD-3685,2025-10-28,10,South,Apparel,Regular,C0110,4,78.08,32.9,209.57,171.78,37.79,18,0
ORD-3686,2025-10-28,10,North,Sports,Basic,C0333,1,128.68,11.2,114.27,77.21,37.06,32.4,0
ORD-3687,2025-10-28,10,East,Apparel,Regular,C0323,3,106.61,27,233.48,175.91,57.57,24.7,0
ORD-3688,2025-10-29,10,South,Electronics,Regular,C0557,4,234.32,15.8,789.19,693.59,95.6,12.1,0
ORD-3689,2025-10-29,10,East,Grocery,Regular,C0642,4,57.27,11.3,203.19,183.26,19.93,9.8,0
ORD-3690,2025-10-29,10,East,Apparel,Basic,C0049,2,70.09,22.7,108.36,77.1,31.26,28.8,0
ORD-3691,2025-10-29,10,North,Grocery,Basic,C0315,2,17.31,13.6,29.91,27.7,2.21,7.4,0
ORD-3692,2025-10-29,10,East,Grocery,Basic,C0301,2,8.94,16.1,15,14.3,0.7,4.7,0
ORD-3693,2025-10-29,10,East,Electronics,Regular,C0636,2,434.47,15.1,737.73,643.02,94.71,12.8,0
ORD-3694,2025-10-29,10,South,Apparel,Premium,C0803,8,61.07,24,371.31,268.71,102.6,27.6,0
ORD-3695,2025-10-29,10,East,Grocery,Regular,C0576,2,14.68,15.6,24.78,23.49,1.29,5.2,0
ORD-3696,2025-10-29,10,East,Sports,Regular,C0277,3,87.01,13.6,225.53,156.62,68.91,30.6,0
ORD-3697,2025-10-29,10,West,Sports,Regular,C0027,4,60.02,11.9,211.51,144.05,67.46,31.9,0
ORD-3698,2025-10-29,10,East,Grocery,Regular,C0083,4,47.74,14.1,164.03,152.77,11.26,6.9,0
ORD-3699,2025-10-29,10,North,Sports,Premium,C0008,2,226.24,11,402.71,271.49,131.22,32.6,0
ORD-3700,2025-10-29,10,West,Electronics,Basic,C0042,3,358.98,14.9,916.48,796.94,119.54,13,0
ORD-3701,2025-10-30,10,West,Electronics,Basic,C0143,1,236.49,10.7,211.19,175,36.19,17.1,0
ORD-3702,2025-10-30,10,North,Electronics,Basic,C0211,3,227.33,14.5,583.1,504.67,78.43,13.5,0
ORD-3703,2025-10-30,10,West,Sports,Regular,C0117,1,170.26,10.7,152.04,102.16,49.88,32.8,0
ORD-3704,2025-10-30,10,East,Apparel,Premium,C0099,8,147.78,17.7,972.98,650.23,322.75,33.2,0
ORD-3705,2025-10-30,10,West,Sports,Basic,C0452,1,62.75,12.1,55.16,37.65,17.51,31.7,0
ORD-3706,2025-10-30,10,North,Home,Regular,C0144,2,164.34,11.1,292.2,203.78,88.42,30.3,0
ORD-3707,2025-10-30,10,East,Sports,Basic,C0748,3,31.28,13.2,81.45,56.3,25.15,30.9,0
ORD-3708,2025-10-30,10,North,Apparel,Regular,C0026,4,64.75,26,191.66,142.45,49.21,25.7,0
ORD-3709,2025-10-30,10,North,Electronics,Basic,C0222,1,271.28,15.9,228.15,200.75,27.4,12,0
ORD-3710,2025-10-30,10,South,Grocery,Regular,C0175,4,16.94,19.2,54.75,54.21,0.54,1,0
ORD-3711,2025-10-30,10,East,Grocery,Regular,C0216,4,57.21,15,194.51,183.07,11.44,5.9,0
ORD-3712,2025-10-30,10,East,Electronics,Premium,C0832,2,684.82,11.2,1216.24,1013.53,202.71,16.7,0
ORD-3713,2025-10-31,10,West,Apparel,Basic,C0217,2,68.1,23.7,103.92,74.91,29.01,27.9,0
ORD-3714,2025-10-31,10,West,Electronics,Regular,C0712,1,389.21,12.4,340.95,288.02,52.93,15.5,0
ORD-3715,2025-10-31,10,South,Electronics,Basic,C0311,3,254.08,21.1,601.41,564.06,37.35,6.2,0
ORD-3716,2025-10-31,10,South,Home,Regular,C0399,4,68.31,19.6,219.68,169.41,50.27,22.9,0
ORD-3717,2025-10-31,10,North,Electronics,Regular,C0477,2,463.23,10.4,830.11,685.58,144.53,17.4,0
ORD-3718,2025-10-31,10,North,Apparel,Basic,C0471,3,91.45,26.8,200.82,150.89,49.93,24.9,0
ORD-3719,2025-10-31,10,North,Apparel,Regular,C0130,3,61.87,22.6,143.66,102.09,41.57,28.9,0
ORD-3720,2025-10-31,10,South,Home,Basic,C0822,3,135.53,16,341.54,252.09,89.45,26.2,0
ORD-3721,2025-10-31,10,North,Grocery,Premium,C0011,2,59.44,6.5,111.15,95.1,16.05,14.4,0
ORD-3722,2025-10-31,10,North,Grocery,Premium,C0453,4,59.35,5.4,224.58,189.92,34.66,15.4,0
ORD-3723,2025-10-31,10,South,Apparel,Basic,C0840,1,66.73,30.4,46.44,36.7,9.74,21,0
ORD-3724,2025-10-31,10,West,Apparel,Premium,C0661,3,141.56,22.9,327.43,233.57,93.86,28.7,0
ORD-3725,2025-10-31,10,East,Apparel,Premium,C0012,3,129.67,20.5,309.26,213.96,95.3,30.8,0
ORD-3726,2025-10-31,10,North,Apparel,Premium,C0645,6,64.04,19.2,310.47,211.33,99.14,31.9,0
ORD-3727,2025-10-31,10,North,Sports,Basic,C0782,1,89.61,15.6,75.63,53.77,21.86,28.9,0
ORD-3728,2025-11-01,11,East,Grocery,Premium,C0298,7,18.63,6.6,121.8,104.33,17.47,14.3,0
ORD-3729,2025-11-01,11,East,Home,Basic,C0127,1,196.79,16.3,164.71,122.01,42.7,25.9,0
ORD-3730,2025-11-01,11,East,Apparel,Regular,C0277,3,70.93,25.5,158.53,117.03,41.5,26.2,0
ORD-3731,2025-11-01,11,East,Apparel,Basic,C0601,2,122.12,26.7,179.03,134.33,44.7,25,0
ORD-3732,2025-11-01,11,North,Sports,Premium,C0240,8,157.73,11,1123.04,757.1,365.94,32.6,0
ORD-3733,2025-11-01,11,East,Electronics,Basic,C0864,2,186.87,13,325.15,276.57,48.58,14.9,0
ORD-3734,2025-11-01,11,South,Grocery,Basic,C0398,3,15.3,20.9,36.31,36.72,-0.41,-1.1,0
ORD-3735,2025-11-01,11,North,Sports,Regular,C0753,1,62.1,16.4,51.92,37.26,14.66,28.2,0
ORD-3736,2025-11-01,11,South,Grocery,Regular,C0786,1,28.66,18.5,23.36,22.93,0.43,1.8,0
ORD-3737,2025-11-01,11,North,Sports,Premium,C0641,4,242.03,8.8,882.93,580.87,302.06,34.2,0
ORD-3738,2025-11-01,11,West,Grocery,Basic,C0588,3,51.95,16.5,130.13,124.68,5.45,4.2,0
ORD-3739,2025-11-01,11,West,Grocery,Basic,C0602,3,8.58,11.2,22.86,20.59,2.27,9.9,0
ORD-3740,2025-11-01,11,North,Grocery,Regular,C0724,1,31.39,14.3,26.9,25.11,1.79,6.7,0
ORD-3741,2025-11-01,11,East,Grocery,Regular,C0849,3,11.05,12.9,28.87,26.52,2.35,8.1,0
ORD-3742,2025-11-01,11,South,Sports,Basic,C0647,2,45.09,19.6,72.5,54.11,18.39,25.4,0
ORD-3743,2025-11-01,11,East,Electronics,Premium,C0419,7,687.92,9.7,4348.34,3563.43,784.91,18.1,0
ORD-3744,2025-11-01,11,North,Apparel,Regular,C0691,1,68.01,26.4,50.06,37.41,12.65,25.3,0
ORD-3745,2025-11-01,11,North,Grocery,Basic,C0107,2,40.42,16.9,67.18,64.67,2.51,3.7,0
ORD-3746,2025-11-01,11,East,Electronics,Premium,C0566,6,279.24,8.9,1526.33,1239.83,286.5,18.8,0
ORD-3747,2025-11-01,11,South,Apparel,Regular,C0572,3,120.24,31.6,246.73,198.4,48.33,19.6,0
ORD-3748,2025-11-01,11,South,Sports,Basic,C0132,3,77.6,19.6,187.17,139.68,47.49,25.4,0
ORD-3749,2025-11-01,11,North,Home,Regular,C0838,4,214.98,14,739.53,533.15,206.38,27.9,0
ORD-3750,2025-11-02,11,North,Home,Regular,C0440,3,203.85,11.3,542.44,379.16,163.28,30.1,0
ORD-3751,2025-11-02,11,West,Home,Basic,C0416,1,85.56,16.7,71.27,53.05,18.22,25.6,0
ORD-3752,2025-11-02,11,West,Sports,Regular,C0117,2,108.93,12.3,191.06,130.72,60.34,31.6,0
ORD-3753,2025-11-02,11,North,Electronics,Premium,C0641,7,447.71,8.2,2876.98,2319.14,557.84,19.4,0
ORD-3754,2025-11-02,11,North,Apparel,Basic,C0604,3,37.37,26.9,81.95,61.66,20.29,24.8,0
ORD-3755,2025-11-02,11,East,Grocery,Regular,C0018,4,57.44,12.3,201.5,183.81,17.69,8.8,0
ORD-3756,2025-11-02,11,West,Electronics,Premium,C0491,8,316.27,10.1,2274.61,1872.32,402.29,17.7,0
ORD-3757,2025-11-02,11,North,Apparel,Premium,C0280,2,186.07,19.8,298.46,204.68,93.78,31.4,0
ORD-3758,2025-11-02,11,West,Home,Regular,C0163,1,181.53,14,156.12,112.55,43.57,27.9,1
ORD-3759,2025-11-02,11,West,Home,Basic,C0285,1,164.98,16,138.58,102.29,36.29,26.2,0
ORD-3760,2025-11-02,11,East,Apparel,Basic,C0746,1,124.6,25.2,93.2,68.53,24.67,26.5,0
ORD-3761,2025-11-02,11,South,Apparel,Regular,C0341,4,110.14,29.4,311.04,242.31,68.73,22.1,0
ORD-3762,2025-11-02,11,South,Electronics,Regular,C0265,1,230.4,16.7,191.92,170.5,21.42,11.2,0
ORD-3763,2025-11-03,11,East,Grocery,Regular,C0221,4,26.12,11.9,92.05,83.58,8.47,9.2,0
ORD-3764,2025-11-03,11,North,Apparel,Premium,C0801,2,128.54,19.1,207.98,141.39,66.59,32,1
ORD-3765,2025-11-03,11,North,Apparel,Premium,C0518,4,181.56,19.5,584.62,399.43,185.19,31.7,0
ORD-3766,2025-11-03,11,North,Apparel,Basic,C0408,1,57.63,28.3,41.32,31.7,9.62,23.3,0
ORD-3767,2025-11-03,11,South,Home,Regular,C0493,2,203.71,20.7,323.08,252.6,70.48,21.8,0
ORD-3768,2025-11-03,11,South,Electronics,Regular,C0745,3,246.6,19.1,598.5,547.45,51.05,8.5,0
ORD-3769,2025-11-03,11,North,Apparel,Basic,C0420,2,94.41,27,137.84,103.85,33.99,24.7,0
ORD-3770,2025-11-03,11,West,Apparel,Basic,C0359,2,118.22,26.4,174.02,130.04,43.98,25.3,0
ORD-3771,2025-11-03,11,West,Sports,Regular,C0543,4,178.75,13.6,617.76,429,188.76,30.6,0
ORD-3772,2025-11-03,11,South,Apparel,Regular,C0392,4,70.12,30.5,194.93,154.26,40.67,20.9,0
ORD-3773,2025-11-04,11,West,Home,Basic,C0374,3,161.66,13.4,419.99,300.69,119.3,28.4,0
ORD-3774,2025-11-04,11,East,Electronics,Premium,C0799,3,666.5,6.2,1875.53,1479.63,395.9,21.1,0
ORD-3775,2025-11-04,11,North,Home,Regular,C0804,4,87.16,11.3,309.24,216.16,93.08,30.1,0
ORD-3776,2025-11-04,11,North,Electronics,Regular,C0804,1,419.05,15.5,354.1,310.1,44,12.4,0
ORD-3777,2025-11-04,11,South,Apparel,Premium,C0680,6,145.39,28.9,620.23,479.79,140.44,22.6,0
ORD-3778,2025-11-04,11,South,Apparel,Premium,C0586,8,83.31,29.2,471.87,366.56,105.31,22.3,0
ORD-3779,2025-11-04,11,South,Apparel,Premium,C0251,5,67.31,29,238.95,185.1,53.85,22.5,0
ORD-3780,2025-11-04,11,South,Electronics,Basic,C0171,3,194.39,16.6,486.36,431.55,54.81,11.3,0
ORD-3781,2025-11-04,11,North,Grocery,Regular,C0777,3,57,14.9,145.52,136.8,8.72,6,0
ORD-3782,2025-11-04,11,East,Sports,Regular,C0824,3,107.06,14.5,274.61,192.71,81.9,29.8,0
ORD-3783,2025-11-04,11,East,Apparel,Basic,C0575,2,62.43,28.4,89.4,68.67,20.73,23.2,0
ORD-3784,2025-11-04,11,South,Apparel,Regular,C0399,3,61.19,31.2,126.3,100.96,25.34,20.1,0
ORD-3785,2025-11-04,11,North,Home,Regular,C0432,2,186.33,14.9,317.13,231.05,86.08,27.1,0
ORD-3786,2025-11-05,11,West,Home,Regular,C0791,2,68.17,12.1,119.84,84.53,35.31,29.5,0
ORD-3787,2025-11-05,11,North,Home,Regular,C0199,4,196.3,11.4,695.69,486.82,208.87,30,0
ORD-3788,2025-11-05,11,West,Sports,Regular,C0556,1,45.56,13,39.64,27.34,12.3,31,0
ORD-3789,2025-11-05,11,North,Sports,Regular,C0213,3,114.51,15.8,289.25,206.12,83.13,28.7,0
ORD-3790,2025-11-05,11,East,Sports,Basic,C0081,2,118.49,14.4,202.85,142.19,60.66,29.9,0
ORD-3791,2025-11-05,11,South,Grocery,Regular,C0293,1,32.85,21,25.95,26.28,-0.33,-1.3,0
ORD-3792,2025-11-05,11,North,Grocery,Premium,C0890,7,36.59,7,238.2,204.9,33.3,14,0
ORD-3793,2025-11-05,11,North,Electronics,Basic,C0657,2,383.82,14.9,653.26,568.05,85.21,13,0
ORD-3794,2025-11-05,11,East,Home,Premium,C0056,3,264.4,11.9,698.81,491.78,207.03,29.6,0
ORD-3795,2025-11-05,11,South,Sports,Basic,C0647,3,80.29,20.4,191.73,144.52,47.21,24.6,0
ORD-3796,2025-11-05,11,East,Grocery,Basic,C0118,1,8.53,12.5,7.46,6.82,0.64,8.6,0
ORD-3797,2025-11-05,11,North,Electronics,Basic,C0237,1,349.91,13.6,302.32,258.93,43.39,14.4,0
ORD-3798,2025-11-05,11,North,Grocery,Basic,C0504,2,24.34,16.5,40.65,38.94,1.71,4.2,0
ORD-3799,2025-11-05,11,East,Grocery,Basic,C0262,3,13.93,16.1,35.06,33.43,1.63,4.6,0
ORD-3800,2025-11-06,11,East,Grocery,Basic,C0448,1,35.17,14,30.25,28.14,2.11,7,0
ORD-3801,2025-11-06,11,East,Apparel,Regular,C0350,4,138.84,27.8,400.97,305.45,95.52,23.8,0
ORD-3802,2025-11-06,11,North,Home,Regular,C0035,1,45.91,15.5,38.79,28.46,10.33,26.6,0
ORD-3803,2025-11-06,11,East,Grocery,Basic,C0085,1,22.28,11.9,19.63,17.82,1.81,9.2,0
ORD-3804,2025-11-06,11,South,Grocery,Premium,C0766,8,15.91,14.2,109.21,101.82,7.39,6.8,0
ORD-3805,2025-11-06,11,South,Grocery,Premium,C0282,8,48.61,12.2,341.44,311.1,30.34,8.9,1
ORD-3806,2025-11-06,11,West,Apparel,Regular,C0147,1,62.32,25.8,46.24,34.28,11.96,25.9,0
ORD-3807,2025-11-06,11,East,Electronics,Regular,C0071,2,369.76,13.7,638.21,547.24,90.97,14.3,1
ORD-3808,2025-11-06,11,South,Home,Basic,C0321,3,64.64,20,155.14,120.23,34.91,22.5,0
ORD-3809,2025-11-06,11,West,Apparel,Regular,C0614,3,131.56,28.5,282.2,217.07,65.13,23.1,0
ORD-3810,2025-11-06,11,East,Electronics,Regular,C0323,2,487.97,13.9,840.28,722.2,118.08,14.1,0
ORD-3811,2025-11-07,11,East,Apparel,Regular,C0438,2,38.18,25.8,56.66,42,14.66,25.9,0
ORD-3812,2025-11-07,11,West,Home,Regular,C0264,3,156.64,11,418.23,291.35,126.88,30.3,0
ORD-3813,2025-11-07,11,West,Electronics,Premium,C0541,4,417.65,11.6,1476.81,1236.24,240.57,16.3,0
ORD-3814,2025-11-07,11,North,Apparel,Regular,C0401,1,99.37,24.5,75.02,54.65,20.37,27.2,0
ORD-3815,2025-11-07,11,South,Electronics,Regular,C0086,1,318.27,18.1,260.66,235.52,25.14,9.6,0
ORD-3816,2025-11-07,11,East,Electronics,Regular,C0638,2,305.72,11.6,540.51,452.47,88.04,16.3,0
ORD-3817,2025-11-07,11,North,Home,Regular,C0228,1,45.09,11.9,39.72,27.96,11.76,29.6,0
ORD-3818,2025-11-07,11,East,Sports,Basic,C0443,2,75.49,13.8,130.14,90.59,39.55,30.4,0
ORD-3819,2025-11-07,11,North,Apparel,Basic,C0131,2,41.51,27.7,60.02,45.66,14.36,23.9,0
ORD-3820,2025-11-07,11,South,Home,Regular,C0219,1,150.75,21.5,118.34,93.47,24.87,21,0
ORD-3821,2025-11-07,11,West,Grocery,Regular,C0212,2,52.49,15.5,88.71,83.98,4.73,5.3,0
ORD-3822,2025-11-07,11,North,Electronics,Regular,C0233,4,254.1,11.5,899.51,752.14,147.37,16.4,0
ORD-3823,2025-11-07,11,West,Apparel,Premium,C0661,4,78.8,19.5,253.74,173.36,80.38,31.7,0
ORD-3824,2025-11-07,11,North,Home,Regular,C0210,2,77.62,15.3,131.49,96.25,35.24,26.8,0
ORD-3825,2025-11-08,11,East,Sports,Basic,C0748,1,132.77,15.1,112.72,79.66,33.06,29.3,0
ORD-3826,2025-11-08,11,North,Electronics,Basic,C0420,1,300.13,14.8,255.71,222.1,33.61,13.1,0
ORD-3827,2025-11-08,11,East,Grocery,Basic,C0085,1,33.53,13.8,28.9,26.82,2.08,7.2,0
ORD-3828,2025-11-08,11,South,Apparel,Basic,C0158,1,33.16,32,22.55,18.24,4.31,19.1,0
ORD-3829,2025-11-08,11,East,Home,Premium,C0051,7,93.89,9.8,592.82,407.48,185.34,31.3,0
ORD-3830,2025-11-08,11,South,Grocery,Basic,C0735,2,9.98,18.4,16.29,15.97,0.32,2,0
ORD-3831,2025-11-08,11,North,Electronics,Regular,C0761,4,304.1,14.8,1036.37,900.14,136.23,13.1,0
ORD-3832,2025-11-08,11,East,Grocery,Basic,C0845,2,39.74,14.6,67.88,63.58,4.3,6.3,0
ORD-3833,2025-11-08,11,South,Apparel,Basic,C0158,1,51.89,30.3,36.17,28.54,7.63,21.1,0
ORD-3834,2025-11-08,11,South,Home,Premium,C0814,7,231.22,13.1,1406.51,1003.49,403.02,28.7,0
ORD-3835,2025-11-08,11,North,Home,Regular,C0144,1,41.3,13.5,35.72,25.61,10.11,28.3,0
ORD-3836,2025-11-08,11,South,Apparel,Premium,C0814,2,51.85,29.3,73.32,57.04,16.28,22.2,0
ORD-3837,2025-11-08,11,East,Sports,Premium,C0200,3,116.61,8.3,320.79,209.9,110.89,34.6,0
ORD-3838,2025-11-08,11,East,Sports,Basic,C0370,2,142.79,15.7,240.74,171.35,69.39,28.8,0
ORD-3839,2025-11-08,11,North,Home,Basic,C0604,1,133.26,11.7,117.67,82.62,35.05,29.8,0
ORD-3840,2025-11-08,11,West,Home,Regular,C0835,1,209,14.8,178.07,129.58,48.49,27.2,0
ORD-3841,2025-11-08,11,North,Electronics,Premium,C0546,6,446.32,9.8,2415.48,1981.66,433.82,18,1
ORD-3842,2025-11-08,11,East,Electronics,Premium,C0419,8,269.67,11.7,1904.95,1596.45,308.5,16.2,0
ORD-3843,2025-11-08,11,West,Sports,Regular,C0872,4,40.6,11.1,144.37,97.44,46.93,32.5,0
ORD-3844,2025-11-09,11,East,Apparel,Regular,C0532,3,79.69,27.9,172.37,131.49,40.88,23.7,0
ORD-3845,2025-11-09,11,South,Sports,Regular,C0770,1,167.37,21.6,131.22,100.42,30.8,23.5,0
ORD-3846,2025-11-09,11,East,Grocery,Premium,C0764,3,60.14,6.3,169.05,144.34,24.71,14.6,0
ORD-3847,2025-11-09,11,North,Electronics,Regular,C0628,3,410.42,11.2,1093.36,911.13,182.23,16.7,0
ORD-3848,2025-11-09,11,West,Grocery,Premium,C0437,8,34.51,11.4,244.61,220.86,23.75,9.7,0
ORD-3849,2025-11-09,11,South,Grocery,Regular,C0086,1,34.39,20.9,27.2,27.51,-0.31,-1.1,0
ORD-3850,2025-11-09,11,East,Apparel,Basic,C0329,3,81.33,28.1,175.43,134.19,41.24,23.5,0
ORD-3851,2025-11-09,11,North,Grocery,Premium,C0890,7,45.52,10.5,285.18,254.91,30.27,10.6,0
ORD-3852,2025-11-09,11,East,Apparel,Regular,C0216,1,108.07,24.2,81.92,59.44,22.48,27.4,0
ORD-3853,2025-11-09,11,North,Sports,Regular,C0444,2,41.49,12.8,72.36,49.79,22.57,31.2,0
ORD-3854,2025-11-09,11,East,Home,Regular,C0052,3,77.93,12.6,204.33,144.95,59.38,29.1,0
ORD-3855,2025-11-09,11,North,Electronics,Premium,C0173,6,418.37,10.3,2251.67,1857.56,394.11,17.5,0
ORD-3856,2025-11-09,11,East,Apparel,Basic,C0141,1,82.39,25.4,61.46,45.31,16.15,26.3,0
ORD-3857,2025-11-09,11,South,Sports,Regular,C0499,2,89.11,19.2,144,106.93,37.07,25.7,0
ORD-3858,2025-11-09,11,North,Sports,Basic,C0701,2,89.63,16.7,149.32,107.56,41.76,28,0
ORD-3859,2025-11-10,11,South,Sports,Regular,C0086,3,62.38,18.2,153.08,112.28,40.8,26.7,0
ORD-3860,2025-11-10,11,South,Apparel,Basic,C0158,2,87.42,29.9,122.56,96.16,26.4,21.5,0
ORD-3861,2025-11-10,11,East,Apparel,Basic,C0141,2,64.07,28,92.26,70.48,21.78,23.6,0
ORD-3862,2025-11-10,11,South,Apparel,Regular,C0123,2,109.66,30,153.52,120.63,32.89,21.4,0
ORD-3863,2025-11-10,11,West,Apparel,Basic,C0138,2,54.94,29.9,77.03,60.43,16.6,21.6,0
ORD-3864,2025-11-10,11,South,Grocery,Regular,C0043,2,13.95,18.1,22.85,22.32,0.53,2.3,0
ORD-3865,2025-11-10,11,East,Home,Basic,C0257,1,49.3,15.9,41.46,30.57,10.89,26.3,0
ORD-3866,2025-11-10,11,East,Sports,Basic,C0535,1,127.9,12.6,111.78,76.74,35.04,31.3,1
ORD-3867,2025-11-10,11,East,Home,Basic,C0235,2,173.96,15.6,293.64,215.71,77.93,26.5,0
ORD-3868,2025-11-10,11,East,Electronics,Premium,C0298,3,252.43,9.2,687.62,560.39,127.23,18.5,0
ORD-3869,2025-11-10,11,North,Grocery,Basic,C0378,2,13.68,13,23.8,21.89,1.91,8,0
ORD-3870,2025-11-10,11,East,Electronics,Regular,C0780,4,187.34,14.9,637.71,554.53,83.18,13,0
ORD-3871,2025-11-10,11,North,Sports,Premium,C0717,2,150.75,7.2,279.79,180.9,98.89,35.3,0
ORD-3872,2025-11-10,11,West,Home,Regular,C0897,3,88.04,11.8,232.95,163.75,69.2,29.7,0
ORD-3873,2025-11-10,11,South,Grocery,Premium,C0251,6,71.61,13.2,372.94,343.73,29.21,7.8,0
ORD-3874,2025-11-10,11,South,Sports,Basic,C0738,1,81.51,19.1,65.94,48.91,17.03,25.8,0
ORD-3875,2025-11-10,11,North,Electronics,Basic,C0010,2,291.3,11.8,513.85,431.12,82.73,16.1,0
ORD-3876,2025-11-10,11,South,Apparel,Regular,C0389,4,109.49,33.1,293,240.88,52.12,17.8,0
ORD-3877,2025-11-10,11,North,Electronics,Basic,C0136,1,380.54,13,331.07,281.6,49.47,14.9,0
ORD-3878,2025-11-11,11,North,Grocery,Regular,C0261,1,51.84,12.6,45.31,41.47,3.84,8.5,0
ORD-3879,2025-11-11,11,East,Home,Premium,C0663,3,147.17,6.9,411.05,273.74,137.31,33.4,0
ORD-3880,2025-11-11,11,West,Sports,Basic,C0346,1,59.5,14.5,50.87,35.7,15.17,29.8,0
ORD-3881,2025-11-11,11,North,Grocery,Regular,C0593,2,48.74,11.2,86.56,77.98,8.58,9.9,0
ORD-3882,2025-11-11,11,North,Grocery,Premium,C0034,4,37.26,7.4,138.01,119.23,18.78,13.6,0
